starttime,stoptime,start station name,end station name,start station latitude,start station longitude,end station latitude,end station longitude,usertype,day of week,start date,stop date,tripduration
2022-01-31 13:53:00,2022-01-31 14:12:00,Warren St,Montgomery St,40.721123,-74.03805,40.71942,-74.05099,member,Friday,04/23/2021,04/23/2021,0 days 00:19:00
2022-01-31 19:44:00,2022-01-31 19:47:00,Paulus Hook,Morris Canal,40.714145,-74.033551,40.7124188237569,-74.03852552175522,member,Sunday,04/25/2021,04/25/2021,0 days 00:03:00
2022-01-31 09:24:00,2022-01-31 09:28:00,Grand St,Columbus Dr at Exchange Pl,40.715177,-74.037683,40.71687,-74.03281,member,Tuesday,04/20/2021,04/20/2021,0 days 00:04:00
2022-01-31 19:05:00,2022-01-31 19:13:00,Paulus Hook,Van Vorst Park,40.714145,-74.033551,40.71848892,-74.047726625,casual,Tuesday,04/06/2021,04/06/2021,0 days 00:08:00
2022-01-31 20:53:00,2022-01-31 21:30:00,Paulus Hook,Brunswick & 6th,40.714145,-74.033551,40.72601172964625,-74.05038893222809,member,Friday,04/23/2021,04/23/2021,0 days 00:37:00
2022-01-31 13:40:00,2022-01-31 15:02:00,Journal Square,NYCBS DEPOT - DELANCEY,40.73367,-74.0625,40.716444,-73.982331,casual,Thursday,04/01/2021,04/07/2021,0 days 01:22:00
2022-01-31 17:06:00,2022-01-31 17:16:00,Bergen Ave,Liberty Light Rail,40.722103,-74.071455,40.7112423,-74.0557013,casual,Sunday,04/18/2021,04/18/2021,0 days 00:10:00
2022-01-31 15:17:00,2022-01-31 15:26:00,Journal Square,Pershing Field,40.73367,-74.0625,40.742677141,-74.051788633,member,Tuesday,04/13/2021,04/13/2021,0 days 00:09:00
2022-01-31 19:30:00,2022-01-31 19:40:00,Journal Square,Pershing Field,40.73367,-74.0625,40.742677141,-74.051788633,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:10:00
2022-01-31 19:27:00,2022-01-31 19:29:00,Jersey & 6th St,Jersey & 6th St,40.725289,-74.045571,40.72528910781132,-74.04557168483734,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:02:00
2022-01-31 13:57:00,2022-01-31 13:57:00,Hoboken Ave at Monmouth St,,40.735208,-74.046963,,,member,Thursday,04/01/2021,04/01/2021,0 days 00:00:00
2022-01-31 20:35:00,2022-01-31 20:56:00,Paulus Hook,Glenwood Ave,40.714145,-74.033551,40.72755146730012,-74.07106071710587,member,Monday,04/26/2021,04/26/2021,0 days 00:21:00
2022-01-31 19:26:00,2022-01-31 20:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 00:51:00
2022-01-31 18:59:00,2022-01-31 19:06:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Wednesday,04/21/2021,04/21/2021,0 days 00:07:00
2022-01-31 19:15:00,2022-01-31 20:07:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Tuesday,04/20/2021,04/20/2021,0 days 00:52:00
2022-01-31 18:03:00,2022-01-31 18:05:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/06/2021,04/06/2021,0 days 00:02:00
2022-01-31 23:44:00,2022-01-31 00:16:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/26/2021,04/27/2021,-1 days +00:32:00
2022-01-31 23:42:00,2022-01-31 00:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/10/2021,-1 days +00:35:00
2022-01-31 21:09:00,2022-01-31 21:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:08:00
2022-01-31 15:28:00,2022-01-31 16:06:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/25/2021,04/25/2021,0 days 00:38:00
2022-01-31 16:31:00,2022-01-31 16:55:00,Hilltop,Washington St,40.731168,-74.057573,40.7242941,-74.0354826,casual,Sunday,04/04/2021,04/04/2021,0 days 00:24:00
2022-01-31 09:33:00,2022-01-31 09:38:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Tuesday,04/13/2021,04/13/2021,0 days 00:05:00
2022-01-31 22:12:00,2022-01-31 22:34:00,Journal Square,Washington St,40.73367,-74.0625,40.7242941,-74.0354826,member,Tuesday,04/20/2021,04/20/2021,0 days 00:22:00
2022-01-31 21:29:00,2022-01-31 21:52:00,Journal Square,Washington St,40.73367,-74.0625,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:23:00
2022-01-31 20:40:00,2022-01-31 20:53:00,Christ Hospital,Washington St,40.734785,-74.050443,40.7242941,-74.0354826,member,Thursday,04/08/2021,04/08/2021,0 days 00:13:00
2022-01-31 14:34:00,2022-01-31 14:37:00,Newport PATH,Washington St,40.727223,-74.033758,40.7242941,-74.0354826,member,Wednesday,04/07/2021,04/07/2021,0 days 00:03:00
2022-01-31 13:09:00,2022-01-31 13:12:00,Newport PATH,Washington St,40.727223,-74.033758,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:03:00
2022-01-31 13:38:00,2022-01-31 13:51:00,Baldwin at Montgomery,Washington St,40.723658,-74.064194,40.7242941,-74.0354826,casual,Tuesday,04/06/2021,04/06/2021,0 days 00:13:00
2022-01-31 19:45:00,2022-01-31 20:00:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:15:00
2022-01-31 14:01:00,2022-01-31 14:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Thursday,04/08/2021,04/08/2021,0 days 00:16:00
2022-01-31 14:54:00,2022-01-31 15:24:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Wednesday,04/14/2021,04/14/2021,0 days 00:30:00
2022-01-31 14:27:00,2022-01-31 14:30:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/03/2021,04/03/2021,0 days 00:03:00
2022-01-31 06:17:00,2022-01-31 06:18:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/26/2021,04/26/2021,0 days 00:01:00
2022-01-31 19:31:00,2022-01-31 19:59:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Monday,04/26/2021,04/26/2021,0 days 00:28:00
2022-01-31 13:45:00,2022-01-31 14:46:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/12/2021,04/12/2021,0 days 01:01:00
2022-01-31 22:23:00,2022-01-31 23:34:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/18/2021,04/18/2021,0 days 01:11:00
2022-01-31 11:01:00,2022-01-31 11:10:00,Newark Ave,Christ Hospital,40.721525,-74.046304,40.734785818,-74.050443636,member,Monday,04/05/2021,04/05/2021,0 days 00:09:00
2022-01-31 14:50:00,2022-01-31 15:00:00,Hoboken Ave at Monmouth St,Washington St,40.735208,-74.046963,40.7242941,-74.0354826,casual,Thursday,04/29/2021,04/29/2021,0 days 00:10:00
2022-01-31 19:38:00,2022-01-31 19:45:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Wednesday,04/14/2021,04/14/2021,0 days 00:07:00
2022-01-31 19:29:00,2022-01-31 19:55:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/23/2021,04/23/2021,0 days 00:26:00
2022-01-31 20:53:00,2022-01-31 22:00:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Thursday,04/08/2021,04/08/2021,0 days 01:07:00
2022-01-31 09:07:00,2022-01-31 09:35:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Thursday,04/22/2021,04/22/2021,0 days 00:28:00
2022-01-31 19:02:00,2022-01-31 19:16:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/05/2021,04/05/2021,0 days 00:14:00
2022-01-31 12:40:00,2022-01-31 12:40:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Sunday,04/04/2021,04/04/2021,0 days 00:00:00
2022-01-31 19:26:00,2022-01-31 20:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 00:51:00
2022-01-31 17:46:00,2022-01-31 17:46:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/19/2021,04/19/2021,0 days 00:00:00
2022-01-31 15:48:00,2022-01-31 15:49:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:01:00
2022-01-31 18:33:00,2022-01-31 20:07:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 01:34:00
2022-01-31 17:25:00,2022-01-31 18:28:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/23/2021,04/23/2021,0 days 01:03:00
2022-01-31 18:21:00,2022-01-31 18:33:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Sunday,04/11/2021,04/11/2021,0 days 00:12:00
2022-01-31 10:35:00,2022-01-31 11:16:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/24/2021,04/24/2021,0 days 00:41:00
2022-01-31 21:08:00,2022-01-31 21:15:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:07:00
2022-01-31 18:10:00,2022-01-31 19:08:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/03/2021,04/03/2021,0 days 00:58:00
2022-01-31 08:24:00,2022-01-31 08:45:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Thursday,04/29/2021,04/29/2021,0 days 00:21:00
2022-01-31 16:39:00,2022-01-31 16:53:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/12/2021,04/12/2021,0 days 00:14:00
2022-01-31 20:36:00,2022-01-31 20:57:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/26/2021,04/26/2021,0 days 00:21:00
2022-01-31 12:34:00,2022-01-31 12:59:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Saturday,04/24/2021,04/24/2021,0 days 00:25:00
2022-01-31 22:13:00,2022-01-31 22:18:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/24/2021,04/24/2021,0 days 00:05:00
2022-01-31 14:34:00,2022-01-31 16:56:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/10/2021,04/10/2021,0 days 02:22:00
2022-01-31 18:32:00,2022-01-31 20:08:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 01:36:00
2022-01-31 21:14:00,2022-01-31 21:49:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Wednesday,04/28/2021,04/28/2021,0 days 00:35:00
2022-01-31 17:46:00,2022-01-31 18:05:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/19/2021,04/19/2021,0 days 00:19:00
2022-01-31 23:01:00,2022-01-31 23:29:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/26/2021,04/26/2021,0 days 00:28:00
2022-01-31 09:41:00,2022-01-31 09:51:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Friday,04/09/2021,04/09/2021,0 days 00:10:00
2022-01-31 10:00:00,2022-01-31 10:35:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/27/2021,04/27/2021,0 days 00:35:00
2022-01-31 19:26:00,2022-01-31 20:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 00:51:00
2022-01-31 22:27:00,2022-01-31 23:34:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/18/2021,04/18/2021,0 days 01:07:00
2022-01-31 20:55:00,2022-01-31 21:05:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/27/2021,04/27/2021,0 days 00:10:00
2022-01-31 11:46:00,2022-01-31 12:47:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Tuesday,04/06/2021,04/06/2021,0 days 01:01:00
2022-01-31 17:50:00,2022-01-31 18:23:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/06/2021,04/06/2021,0 days 00:33:00
2022-01-31 21:51:00,2022-01-31 22:23:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/18/2021,04/18/2021,0 days 00:32:00
2022-01-31 14:24:00,2022-01-31 16:17:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/24/2021,04/24/2021,0 days 01:53:00
2022-01-31 20:25:00,2022-01-31 21:15:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/04/2021,04/04/2021,0 days 00:50:00
2022-01-31 15:52:00,2022-01-31 16:34:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/27/2021,04/27/2021,0 days 00:42:00
2022-01-31 11:49:00,2022-01-31 11:54:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Thursday,04/08/2021,04/08/2021,0 days 00:05:00
2022-01-31 20:24:00,2022-01-31 20:37:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/30/2021,04/30/2021,0 days 00:13:00
2022-01-31 20:03:00,2022-01-31 20:13:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/06/2021,04/06/2021,0 days 00:10:00
2022-01-31 12:34:00,2022-01-31 12:59:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Saturday,04/24/2021,04/24/2021,0 days 00:25:00
2022-01-31 07:16:00,2022-01-31 07:47:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Thursday,04/29/2021,04/29/2021,0 days 00:31:00
2022-01-31 22:07:00,2022-01-31 22:32:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:25:00
2022-01-31 16:27:00,2022-01-31 16:45:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Saturday,04/10/2021,04/10/2021,0 days 00:18:00
2022-01-31 10:58:00,2022-01-31 11:18:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Sunday,04/18/2021,04/18/2021,0 days 00:20:00
2022-01-31 22:01:00,2022-01-31 22:38:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/24/2021,04/24/2021,0 days 00:37:00
2022-01-31 14:24:00,2022-01-31 16:22:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Saturday,04/24/2021,04/24/2021,0 days 01:58:00
2022-01-31 19:35:00,2022-01-31 19:39:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Wednesday,04/21/2021,04/21/2021,0 days 00:04:00
2022-01-31 20:18:00,2022-01-31 21:30:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/19/2021,04/19/2021,0 days 01:12:00
2022-01-31 08:33:00,2022-01-31 08:44:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/19/2021,04/19/2021,0 days 00:11:00
2022-01-31 13:45:00,2022-01-31 14:46:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/12/2021,04/12/2021,0 days 01:01:00
2022-01-31 22:07:00,2022-01-31 22:32:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:25:00
2022-01-31 20:24:00,2022-01-31 21:15:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/04/2021,04/04/2021,0 days 00:51:00
2022-01-31 21:57:00,2022-01-31 22:33:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:36:00
2022-01-31 10:35:00,2022-01-31 10:36:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Thursday,04/08/2021,04/08/2021,0 days 00:01:00
2022-01-31 20:30:00,2022-01-31 21:23:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:53:00
2022-01-31 11:39:00,2022-01-31 11:53:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/23/2021,04/23/2021,0 days 00:14:00
2022-01-31 14:33:00,2022-01-31 15:37:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Monday,04/19/2021,04/19/2021,0 days 01:04:00
2022-01-31 19:53:00,2022-01-31 19:56:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Tuesday,04/20/2021,04/20/2021,0 days 00:03:00
2022-01-31 19:58:00,2022-01-31 20:20:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/19/2021,04/19/2021,0 days 00:22:00
2022-01-31 23:01:00,2022-01-31 23:29:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/26/2021,04/26/2021,0 days 00:28:00
2022-01-31 10:53:00,2022-01-31 10:53:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Sunday,04/04/2021,04/04/2021,0 days 00:00:00
2022-01-31 23:46:00,2022-01-31 00:30:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Wednesday,04/07/2021,04/08/2021,-1 days +00:44:00
2022-01-31 19:04:00,2022-01-31 19:38:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/23/2021,04/23/2021,0 days 00:34:00
2022-01-31 20:16:00,2022-01-31 21:29:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/19/2021,04/19/2021,0 days 01:13:00
2022-01-31 08:25:00,2022-01-31 08:45:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Thursday,04/29/2021,04/29/2021,0 days 00:20:00
2022-01-31 16:45:00,2022-01-31 17:28:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:43:00
2022-01-31 18:11:00,2022-01-31 18:24:00,Marin Light Rail,Washington St,40.714584,-74.042817,40.7242941,-74.0354826,member,Sunday,04/04/2021,04/04/2021,0 days 00:13:00
2022-01-31 16:12:00,2022-01-31 16:43:00,Marin Light Rail,Washington St,40.714584,-74.042817,40.7242941,-74.0354826,casual,Friday,04/23/2021,04/23/2021,0 days 00:31:00
2022-01-31 15:55:00,2022-01-31 16:04:00,Marin Light Rail,Washington St,40.714584,-74.042817,40.7242941,-74.0354826,casual,Tuesday,04/13/2021,04/13/2021,0 days 00:09:00
2022-01-31 07:15:00,2022-01-31 07:22:00,Marin Light Rail,Washington St,40.714584,-74.042817,40.7242941,-74.0354826,member,Friday,04/16/2021,04/16/2021,0 days 00:07:00
2022-01-31 06:09:00,2022-01-31 06:15:00,Marin Light Rail,Washington St,40.714584,-74.042817,40.7242941,-74.0354826,member,Tuesday,04/06/2021,04/06/2021,0 days 00:06:00
2022-01-31 18:24:00,2022-01-31 19:22:00,Warren St,Washington St,40.721123,-74.03805,40.7242941,-74.0354826,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:58:00
2022-01-31 18:24:00,2022-01-31 19:21:00,Warren St,Washington St,40.721123,-74.03805,40.7242941,-74.0354826,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:57:00
2022-01-31 14:20:00,2022-01-31 15:00:00,Warren St,Washington St,40.721123,-74.03805,40.7242941,-74.0354826,casual,Friday,04/02/2021,04/02/2021,0 days 00:40:00
2022-01-31 19:06:00,2022-01-31 19:15:00,JC Medical Center,Washington St,40.716539,-74.049637,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:09:00
2022-01-31 11:07:00,2022-01-31 11:59:00,Warren St,Washington St,40.721123,-74.03805,40.7242941,-74.0354826,casual,Saturday,04/24/2021,04/24/2021,0 days 00:52:00
2022-01-31 13:06:00,2022-01-31 13:11:00,Manila & 1st,Washington St,40.72165,-74.042884,40.7242941,-74.0354826,member,Sunday,04/18/2021,04/18/2021,0 days 00:05:00
2022-01-31 17:46:00,2022-01-31 18:29:00,Columbus Dr at Exchange Pl,Washington St,40.71687,-74.03281,40.7242941,-74.0354826,member,Sunday,04/18/2021,04/18/2021,0 days 00:43:00
2022-01-31 16:59:00,2022-01-31 17:24:00,Columbus Dr at Exchange Pl,Washington St,40.71687,-74.03281,40.7242941,-74.0354826,casual,Tuesday,04/20/2021,04/20/2021,0 days 00:25:00
2022-01-31 18:35:00,2022-01-31 19:02:00,Pershing Field,Washington St,40.742677,-74.051788,40.7242941,-74.0354826,casual,Sunday,04/04/2021,04/04/2021,0 days 00:27:00
2022-01-31 16:36:00,2022-01-31 16:55:00,Heights Elevator,Washington St,40.748715,-74.040443,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:19:00
2022-01-31 17:16:00,2022-01-31 17:36:00,Glenwood Ave,Washington St,40.727551,-74.07106,40.7242941,-74.0354826,member,Friday,04/30/2021,04/30/2021,0 days 00:20:00
2022-01-31 10:41:00,2022-01-31 10:53:00,City Hall,Washington St,40.717732,-74.043845,40.7242941,-74.0354826,member,Tuesday,04/20/2021,04/20/2021,0 days 00:12:00
2022-01-31 18:11:00,2022-01-31 18:26:00,Morris Canal,Washington St,40.712418,-74.038525,40.7242941,-74.0354826,member,Sunday,04/18/2021,04/18/2021,0 days 00:15:00
2022-01-31 16:04:00,2022-01-31 16:39:00,Morris Canal,Washington St,40.712418,-74.038525,40.7242941,-74.0354826,member,Sunday,04/04/2021,04/04/2021,0 days 00:35:00
2022-01-31 18:24:00,2022-01-31 18:48:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Wednesday,04/07/2021,04/07/2021,0 days 00:24:00
2022-01-31 16:41:00,2022-01-31 16:48:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Sunday,04/18/2021,04/18/2021,0 days 00:07:00
2022-01-31 11:59:00,2022-01-31 12:02:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Wednesday,04/28/2021,04/28/2021,0 days 00:03:00
2022-01-31 14:45:00,2022-01-31 14:48:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Wednesday,04/14/2021,04/14/2021,0 days 00:03:00
2022-01-31 17:14:00,2022-01-31 17:20:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Friday,04/30/2021,04/30/2021,0 days 00:06:00
2022-01-31 10:05:00,2022-01-31 10:13:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Saturday,04/10/2021,04/10/2021,0 days 00:08:00
2022-01-31 21:00:00,2022-01-31 21:07:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:07:00
2022-01-31 22:14:00,2022-01-31 22:19:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Wednesday,04/28/2021,04/28/2021,0 days 00:05:00
2022-01-31 12:32:00,2022-01-31 12:35:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Thursday,04/29/2021,04/29/2021,0 days 00:03:00
2022-01-31 13:55:00,2022-01-31 14:19:00,Grand St,Washington St,40.715178,-74.037683,40.724294,-74.035483,casual,Tuesday,04/20/2021,04/20/2021,0 days 00:24:00
2022-01-31 13:03:00,2022-01-31 13:08:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Saturday,04/10/2021,04/10/2021,0 days 00:05:00
2022-01-31 17:05:00,2022-01-31 17:12:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Monday,04/26/2021,04/26/2021,0 days 00:07:00
2022-01-31 15:10:00,2022-01-31 15:17:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Saturday,04/10/2021,04/10/2021,0 days 00:07:00
2022-01-31 09:03:00,2022-01-31 09:11:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,casual,Wednesday,04/07/2021,04/07/2021,0 days 00:08:00
2022-01-31 19:24:00,2022-01-31 19:32:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Sunday,04/25/2021,04/25/2021,0 days 00:08:00
2022-01-31 13:12:00,2022-01-31 13:16:00,Columbus Drive,Washington St,40.718355,-74.038914,40.7242941,-74.0354826,member,Tuesday,04/13/2021,04/13/2021,0 days 00:04:00
2022-01-31 12:36:00,2022-01-31 12:45:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,casual,Sunday,04/18/2021,04/18/2021,0 days 00:09:00
2022-01-31 16:11:00,2022-01-31 16:24:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Saturday,04/10/2021,04/10/2021,0 days 00:13:00
2022-01-31 11:39:00,2022-01-31 11:44:00,Grand St,Washington St,40.715177,-74.037683,40.7242941,-74.0354826,member,Sunday,04/11/2021,04/11/2021,0 days 00:05:00
2022-01-31 21:29:00,2022-01-31 21:52:00,Journal Square,Washington St,40.73367,-74.0625,40.7242941,-74.0354826,member,Friday,04/23/2021,04/23/2021,0 days 00:23:00
2022-01-31 18:13:00,2022-01-31 18:29:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Sunday,04/18/2021,04/18/2021,0 days 00:16:00
2022-01-31 20:56:00,2022-01-31 21:10:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Monday,04/26/2021,04/26/2021,0 days 00:14:00
2022-01-31 09:18:00,2022-01-31 09:20:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Monday,04/05/2021,04/05/2021,0 days 00:02:00
2022-01-31 17:48:00,2022-01-31 17:51:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,member,Sunday,04/25/2021,04/25/2021,0 days 00:03:00
2022-01-31 19:32:00,2022-01-31 19:42:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 00:10:00
2022-01-31 18:30:00,2022-01-31 20:07:00,Washington St,Washington St,40.724294,-74.035482,40.7242941,-74.0354826,casual,Friday,04/09/2021,04/09/2021,0 days 01:37:00
2022-01-31 19:31:00,2022-01-31 19:59:00,Washington St,Washington St,40.724294,-74.035483,40.724294,-74.035483,casual,Monday,04/26/2021,04/26/2021,0 days 00:28:00
